,COUNTRY,Country,INDICATOR,Indicator,YEAR,Year,Value,Flag Codes,Flags
76999,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2001,2001,49.768455461727,,
77000,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2002,2002,51.933431228585,,
77001,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2003,2003,59.054669703872,,
77002,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2004,2004,52.408614338339,,
77003,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2005,2005,50.552131484335,,
77004,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2006,2006,55.597781429745,B,Break
77005,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2007,2007,55.494354779826,,
77006,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2008,2008,55.532209944762,,
77007,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2009,2009,48.992192195853,,
77008,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2010,2010,49.627674807056,,
77009,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2011,2011,57.511647064196,,
77010,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2012,2012,61.199702109302,,
77011,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2013,2013,58.288432417286,,
77012,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2014,2014,56.779181014327,,
77013,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2015,2015,61.792847751732,B,Break
77014,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2016,2016,61.212322693932,,
77015,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2017,2017,59.169876329943,,
77016,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2018,2018,60.959910520774,,
77017,GBR,United Kingdom,IND-INFR-RLINV-SHARE,Share of rail infrastructure investment in total inland transport infrastructure investment,2019,2019,57.967856716793,,
77018,GBR,United Kingdom,IND-INFR-RDINV-SHARE,Share of road infrastructure investment in total inland transport infrastructure investment,1995,1995,68.393618701627,,
77019,GBR,United Kingdom,IND-INFR-RDINV-SHARE,Share of road infrastructure investment in total inland transport infrastructure investment,1996,1996,64.014232573185,,
77020,GBR,United Kingdom,IND-INFR-RDINV-SHARE,Share of road infrastructure investment in total inland transport infrastructure investment,1997,1997,60.177899418406,,
77021,GBR,United Kingdom,IND-INFR-RDINV-SHARE,Share of road infrastructure investment in total inland transport infrastructure investment,1998,1998,55.026365028066,,
77022,GBR,United Kingdom,IND-INFR-RDINV-SHARE,Share of road infrastructure investment in total inland transport infrastructure investment,1999,1999,49.675067364083,,
77023,GBR,United Kingdom,IND-INFR-RDINV-SHARE,Share of road infrastructure investment in total inland transport infrastructure investment,2000,2000,53.300848789689,,
77024,GBR,United Kingdom,IND-INFR-RDINV-SHARE,Share of road infrastructure investment in total inland transport infrastructure investment,2001,2001,50.231544538273,,
77025,GBR,United Kingdom,IND-INFR-RDINV-SHARE,Share of road infrastructure investment in total inland transport infrastructure investment,2002,2002,48.066568771415,,
